294.10	046.11
294.10	046.19
294.10	094.1
294.10	275.1
294.10	275.5
294.10	330.1
294.10	331.0
294.10	331.11
294.10	331.19
294.10	331.82
294.10	333.4
294.10	340.
294.10	345.00
294.10	345.01
294.10	345.10
294.10	345.11
294.10	345.2
294.10	345.3
294.10	345.40
294.10	345.41
294.10	345.50
294.10	345.51
294.10	345.60
294.10	345.61
294.10	345.70
294.10	345.71
294.10	345.80
294.10	345.81
294.10	345.90
294.10	345.91
294.10	446.0
294.11	046.11
294.11	046.19
294.11	094.1
294.11	275.1
294.11	275.5
294.11	330.1
294.11	331.0
294.11	331.11
294.11	331.19
294.11	331.82
294.11	333.4
294.11	340.
294.11	345.00
294.11	345.01
294.11	345.10
294.11	345.11
294.11	345.2
294.11	345.3
294.11	345.40
294.11	345.41
294.11	345.50
294.11	345.51
294.11	345.60
294.11	345.61
294.11	345.70
294.11	345.71
294.11	345.80
294.11	345.81
294.11	345.90
294.11	345.91
294.11	446.0
320.7	002.0
320.7	020.0
320.7	020.1
320.7	020.2
320.7	020.3
320.7	020.4
320.7	020.5
320.7	020.8
320.7	020.9
320.7	021.0
320.7	021.1
320.7	021.2
320.7	021.3
320.7	021.8
320.7	021.9
320.7	022.0
320.7	022.1
320.7	022.2
320.7	022.3
320.7	022.8
320.7	022.9
320.7	023.0
320.7	023.1
320.7	023.2
320.7	023.3
320.7	023.8
320.7	023.9
320.7	024.
320.7	025.
320.7	026.0
320.7	026.1
320.7	026.9
320.7	027.0
320.7	027.1
320.7	027.2
320.7	027.8
320.7	027.9
320.7	032.0
320.7	032.1
320.7	032.2
320.7	032.3
320.7	032.81
320.7	032.82
320.7	032.83
320.7	032.84
320.7	032.85
320.7	032.89
320.7	032.9
320.7	033.0
320.7	033.1
320.7	033.8
320.7	033.9
320.7	034.0
320.7	034.1
320.7	038.0
320.7	038.10
320.7	038.11
320.7	038.12
320.7	038.19
320.7	038.2
320.7	038.3
320.7	038.40
320.7	038.41
320.7	038.42
320.7	038.43
320.7	038.44
320.7	038.49
320.7	038.8
320.7	038.9
320.7	039.8
320.7	040.0
320.7	040.1
320.7	040.2
320.7	040.3
320.7	040.41
320.7	040.42
320.7	040.81
320.7	040.82
320.7	040.89
320.7	041.00
320.7	041.01
320.7	041.02
320.7	041.03
320.7	041.04
320.7	041.05
320.7	041.09
320.7	041.10
320.7	041.11
320.7	041.12
320.7	041.19
320.7	041.2
320.7	041.3
320.7	041.4
320.7	041.5
320.7	041.6
320.7	041.7
320.7	041.81
320.7	041.82
320.7	041.83
320.7	041.84
320.7	041.85
320.7	041.86
320.7	041.89
320.7	041.9
321.0	117.5
321.1	110.0
321.1	110.1
321.1	110.2
321.1	110.3
321.1	110.4
321.1	110.5
321.1	110.6
321.1	110.8
321.1	110.9
321.1	111.0
321.1	111.1
321.1	111.2
321.1	111.3
321.1	111.8
321.1	111.9
321.1	112.0
321.1	112.1
321.1	112.2
321.1	112.3
321.1	112.4
321.1	112.5
321.1	112.81
321.1	112.82
321.1	112.84
321.1	112.85
321.1	112.89
321.1	112.9
321.1	114.0
321.1	114.1
321.1	114.3
321.1	114.4
321.1	114.5
321.1	114.9
321.1	115.00
321.1	115.02
321.1	115.03
321.1	115.04
321.1	115.05
321.1	115.09
321.1	115.10
321.1	115.12
321.1	115.13
321.1	115.14
321.1	115.15
321.1	115.19
321.1	115.90
321.1	115.92
321.1	115.93
321.1	115.94
321.1	115.95
321.1	115.99
321.1	116.0
321.1	116.1
321.1	116.2
321.1	117.0
321.1	117.1
321.1	117.2
321.1	117.3
321.1	117.4
321.1	117.5
321.1	117.6
321.1	117.7
321.1	117.8
321.1	117.9
321.1	118.
321.2	042.
321.2	045.00
321.2	045.01
321.2	045.02
321.2	045.03
321.2	045.10
321.2	045.11
321.2	045.12
321.2	045.13
321.2	045.20
321.2	045.21
321.2	045.22
321.2	045.23
321.2	045.90
321.2	045.91
321.2	045.92
321.2	045.93
321.2	046.0
321.2	046.11
321.2	046.19
321.2	046.2
321.2	046.3
321.2	046.71
321.2	046.72
321.2	046.79
321.2	046.8
321.2	046.9
321.2	048.
321.2	050.0
321.2	050.1
321.2	050.2
321.2	050.9
321.2	051.01
321.2	051.02
321.2	051.1
321.2	051.2
321.2	051.9
321.2	052.0
321.2	052.1
321.2	052.2
321.2	052.7
321.2	052.8
321.2	052.9
321.2	055.0
321.2	055.1
321.2	055.2
321.2	055.71
321.2	055.79
321.2	055.8
321.2	055.9
321.2	056.00
321.2	056.01
321.2	056.09
321.2	056.71
321.2	056.79
321.2	056.8
321.2	056.9
321.2	057.0
321.2	057.8
321.2	057.9
321.2	060.0
321.2	060.1
321.2	060.9
321.2	061.
321.2	062.0
321.2	062.1
321.2	062.2
321.2	062.3
321.2	062.4
321.2	062.5
321.2	062.8
321.2	062.9
321.2	063.0
321.2	063.1
321.2	063.2
321.2	063.8
321.2	063.9
321.2	064.
321.2	065.0
321.2	065.1
321.2	065.2
321.2	065.3
321.2	065.4
321.2	065.8
321.2	065.9
321.2	066.0
321.2	066.1
321.2	066.2
321.2	066.3
321.2	066.40
321.2	066.41
321.2	066.42
321.2	066.49
321.2	066.8
321.2	066.9
321.2	071.
321.2	074.0
321.2	074.1
321.2	074.20
321.2	074.21
321.2	074.22
321.2	074.23
321.2	074.3
321.2	074.8
321.2	075.
321.3	086.0
321.3	086.1
321.3	086.2
321.3	086.3
321.3	086.4
321.3	086.5
321.3	086.9
321.4	135.
321.8	120.0
321.8	120.1
321.8	120.2
321.8	120.3
321.8	120.8
321.8	120.9
321.8	121.0
321.8	121.1
321.8	121.2
321.8	121.3
321.8	121.4
321.8	121.5
321.8	121.6
321.8	121.8
321.8	121.9
321.8	122.0
321.8	122.1
321.8	122.2
321.8	122.3
321.8	122.4
321.8	122.5
321.8	122.6
321.8	122.7
321.8	122.8
321.8	122.9
321.8	123.0
321.8	123.1
321.8	123.2
321.8	123.3
321.8	123.4
321.8	123.5
321.8	123.6
321.8	123.8
321.8	123.9
321.8	124.
321.8	125.0
321.8	125.1
321.8	125.2
321.8	125.3
321.8	125.4
321.8	125.5
321.8	125.6
321.8	125.7
321.8	125.9
321.8	126.0
321.8	126.1
321.8	126.2
321.8	126.3
321.8	126.8
321.8	126.9
321.8	127.0
321.8	127.1
321.8	127.2
321.8	127.3
321.8	127.4
321.8	127.5
321.8	127.6
321.8	127.7
321.8	127.8
321.8	127.9
321.8	128.0
321.8	128.1
321.8	128.8
321.8	128.9
321.8	129.
321.8	130.0
321.8	130.1
321.8	130.2
321.8	130.3
321.8	130.4
321.8	130.5
321.8	130.7
321.8	130.8
321.8	130.9
321.8	131.00
321.8	131.01
321.8	131.02
321.8	131.03
321.8	131.09
321.8	131.8
321.8	131.9
321.8	132.0
321.8	132.1
321.8	132.2
321.8	132.3
321.8	132.9
321.8	133.0
321.8	133.8
321.8	133.9
321.8	134.0
321.8	134.1
321.8	134.2
321.8	134.8
321.8	134.9
321.8	135.
321.8	136.0
321.8	136.1
321.8	136.21
321.8	136.29
321.8	136.3
321.8	136.4
321.8	136.5
321.8	136.8
321.8	136.9
323.01	042.
323.01	047.0
323.01	047.1
323.01	047.8
323.01	047.9
323.01	048.
323.01	049.0
323.01	049.1
323.01	050.0
323.01	050.1
323.01	050.2
323.01	050.9
323.01	051.01
323.01	051.02
323.01	051.1
323.01	051.2
323.01	051.9
323.01	052.0
323.01	052.2
323.01	053.0
323.01	053.10
323.01	053.11
323.01	053.12
323.01	053.13
323.01	053.14
323.01	053.19
323.01	054.74
323.01	055.0
323.01	058.21
323.01	058.29
323.01	073.7
323.01	075.
323.01	078.3
323.01	078.5
323.01	078.6
323.01	078.7
323.01	078.81
323.01	078.82
323.01	078.88
323.01	078.89
323.02	042.
323.02	046.0
323.02	046.11
323.02	046.19
323.02	046.2
323.02	046.3
323.02	046.71
323.02	046.72
323.02	046.79
323.02	046.8
323.02	046.9
323.02	047.0
323.02	047.1
323.02	047.8
323.02	047.9
323.02	048.
323.02	050.0
323.02	050.1
323.02	050.2
323.02	050.9
323.02	051.01
323.02	051.02
323.02	051.1
323.02	051.2
323.02	051.9
323.02	052.2
323.02	055.0
323.02	055.79
323.02	073.7
323.02	075.
323.02	078.3
323.1	080.
323.1	081.0
323.1	081.1
323.1	081.2
323.1	081.9
323.1	082.0
323.1	082.1
323.1	082.2
323.1	082.3
323.1	082.40
323.1	082.41
323.1	082.49
323.1	082.8
323.1	082.9
323.1	083.0
323.1	083.1
323.1	083.2
323.1	083.8
323.1	083.9
323.2	084.0
323.2	084.1
323.2	084.2
323.2	084.3
323.2	084.4
323.2	084.5
323.2	084.6
323.2	084.7
323.2	084.8
323.2	084.9
323.2	086.0
323.2	086.1
323.2	086.2
323.2	086.3
323.2	086.4
323.2	086.5
323.2	086.9
323.41	001.0
323.41	001.1
323.41	001.9
323.41	002.0
323.41	002.1
323.41	002.2
323.41	002.3
323.41	002.9
323.41	003.0
323.41	003.1
323.41	003.20
323.41	003.21
323.41	003.22
323.41	003.23
323.41	003.24
323.41	003.29
323.41	003.8
323.41	003.9
323.41	004.0
323.41	004.1
323.41	004.2
323.41	004.3
323.41	004.8
323.41	004.9
323.41	005.0
323.41	005.1
323.41	005.2
323.41	005.3
323.41	005.4
323.41	005.81
323.41	005.89
323.41	005.9
323.41	006.0
323.41	006.1
323.41	006.2
323.41	006.3
323.41	006.4
323.41	006.5
323.41	006.6
323.41	006.8
323.41	006.9
323.41	007.0
323.41	007.1
323.41	007.2
323.41	007.3
323.41	007.4
323.41	007.5
323.41	007.8
323.41	007.9
323.41	008.00
323.41	008.01
323.41	008.02
323.41	008.03
323.41	008.04
323.41	008.09
323.41	008.1
323.41	008.2
323.41	008.3
323.41	008.41
323.41	008.42
323.41	008.43
323.41	008.44
323.41	008.45
323.41	008.46
323.41	008.47
323.41	008.49
323.41	008.5
323.41	008.61
323.41	008.62
323.41	008.63
323.41	008.64
323.41	008.65
323.41	008.66
323.41	008.67
323.41	008.69
323.41	008.8
323.41	009.0
323.41	009.1
323.41	009.2
323.41	009.3
323.41	010.00
323.41	010.01
323.41	010.02
323.41	010.03
323.41	010.04
323.41	010.05
323.41	010.06
323.41	010.10
323.41	010.11
323.41	010.12
323.41	010.13
323.41	010.14
323.41	010.15
323.41	010.16
323.41	010.80
323.41	010.81
323.41	010.82
323.41	010.83
323.41	010.84
323.41	010.85
323.41	010.86
323.41	010.90
323.41	010.91
323.41	010.92
323.41	010.93
323.41	010.94
323.41	010.95
323.41	010.96
323.41	011.00
323.41	011.01
323.41	011.02
323.41	011.03
323.41	011.04
323.41	011.05
323.41	011.06
323.41	011.10
323.41	011.11
323.41	011.12
323.41	011.13
323.41	011.14
323.41	011.15
323.41	011.16
323.41	011.20
323.41	011.21
323.41	011.22
323.41	011.23
323.41	011.24
323.41	011.25
323.41	011.26
323.41	011.30
323.41	011.31
323.41	011.32
323.41	011.33
323.41	011.34
323.41	011.35
323.41	011.36
323.41	011.40
323.41	011.41
323.41	011.42
323.41	011.43
323.41	011.44
323.41	011.45
323.41	011.46
323.41	011.50
323.41	011.51
323.41	011.52
323.41	011.53
323.41	011.54
323.41	011.55
323.41	011.56
323.41	011.60
323.41	011.61
323.41	011.62
323.41	011.63
323.41	011.64
323.41	011.65
323.41	011.66
323.41	011.70
323.41	011.71
323.41	011.72
323.41	011.73
323.41	011.74
323.41	011.75
323.41	011.76
323.41	011.80
323.41	011.81
323.41	011.82
323.41	011.83
323.41	011.84
323.41	011.85
323.41	011.86
323.41	011.90
323.41	011.91
323.41	011.92
323.41	011.93
323.41	011.94
323.41	011.95
323.41	011.96
323.41	012.00
323.41	012.01
323.41	012.02
323.41	012.03
323.41	012.04
323.41	012.05
323.41	012.06
323.41	012.10
323.41	012.11
323.41	012.12
323.41	012.13
323.41	012.14
323.41	012.15
323.41	012.16
323.41	012.20
323.41	012.21
323.41	012.22
323.41	012.23
323.41	012.24
323.41	012.25
323.41	012.26
323.41	012.30
323.41	012.31
323.41	012.32
323.41	012.33
323.41	012.34
323.41	012.35
323.41	012.36
323.41	012.80
323.41	012.81
323.41	012.82
323.41	012.83
323.41	012.84
323.41	012.85
323.41	012.86
323.41	013.00
323.41	013.01
323.41	013.02
323.41	013.03
323.41	013.04
323.41	013.05
323.41	013.06
323.41	013.10
323.41	013.11
323.41	013.12
323.41	013.13
323.41	013.14
323.41	013.15
323.41	013.16
323.41	013.20
323.41	013.21
323.41	013.22
323.41	013.23
323.41	013.24
323.41	013.25
323.41	013.26
323.41	013.30
323.41	013.31
323.41	013.32
323.41	013.33
323.41	013.34
323.41	013.35
323.41	013.36
323.41	013.40
323.41	013.41
323.41	013.42
323.41	013.43
323.41	013.44
323.41	013.45
323.41	013.46
323.41	013.50
323.41	013.51
323.41	013.52
323.41	013.53
323.41	013.54
323.41	013.55
323.41	013.56
323.41	013.80
323.41	013.81
323.41	013.82
323.41	013.83
323.41	013.84
323.41	013.85
323.41	013.86
323.41	013.90
323.41	013.91
323.41	013.92
323.41	013.93
323.41	013.94
323.41	013.95
323.41	013.96
323.41	014.00
323.41	014.01
323.41	014.02
323.41	014.03
323.41	014.04
323.41	014.05
323.41	014.06
323.41	014.80
323.41	014.81
323.41	014.82
323.41	014.83
323.41	014.84
323.41	014.85
323.41	014.86
323.41	015.00
323.41	015.01
323.41	015.02
323.41	015.03
323.41	015.04
323.41	015.05
323.41	015.06
323.41	015.10
323.41	015.11
323.41	015.12
323.41	015.13
323.41	015.14
323.41	015.15
323.41	015.16
323.41	015.20
323.41	015.21
323.41	015.22
323.41	015.23
323.41	015.24
323.41	015.25
323.41	015.26
323.41	015.50
323.41	015.51
323.41	015.52
323.41	015.53
323.41	015.54
323.41	015.55
323.41	015.56
323.41	015.60
323.41	015.61
323.41	015.62
323.41	015.63
323.41	015.64
323.41	015.65
323.41	015.66
323.41	015.70
323.41	015.71
323.41	015.72
323.41	015.73
323.41	015.74
323.41	015.75
323.41	015.76
323.41	015.80
323.41	015.81
323.41	015.82
323.41	015.83
323.41	015.84
323.41	015.85
323.41	015.86
323.41	015.90
323.41	015.91
323.41	015.92
323.41	015.93
323.41	015.94
323.41	015.95
323.41	015.96
323.41	016.00
323.41	016.01
323.41	016.02
323.41	016.03
323.41	016.04
323.41	016.05
323.41	016.06
323.41	016.10
323.41	016.11
323.41	016.12
323.41	016.13
323.41	016.14
323.41	016.15
323.41	016.16
323.41	016.20
323.41	016.21
323.41	016.22
323.41	016.23
323.41	016.24
323.41	016.25
323.41	016.26
323.41	016.30
323.41	016.31
323.41	016.32
323.41	016.33
323.41	016.34
323.41	016.35
323.41	016.36
323.41	016.40
323.41	016.41
323.41	016.42
323.41	016.43
323.41	016.44
323.41	016.45
323.41	016.46
323.41	016.50
323.41	016.51
323.41	016.52
323.41	016.53
323.41	016.54
323.41	016.55
323.41	016.56
323.41	016.60
323.41	016.61
323.41	016.62
323.41	016.63
323.41	016.64
323.41	016.65
323.41	016.66
323.41	016.70
323.41	016.71
323.41	016.72
323.41	016.73
323.41	016.74
323.41	016.75
323.41	016.76
323.41	016.90
323.41	016.91
323.41	016.92
323.41	016.93
323.41	016.94
323.41	016.95
323.41	016.96
323.41	017.00
323.41	017.01
